TradeId, Spot, Strike, timeToMaturity, IR, Sigma, OptionPrice, timeTaken 
TID_1_bumped_strike_-8.0000,78.31083438,72.04596763,1.95777086,0.156621669,0.587331258,32.21942555,1.0001659393310547ms
TID_1_bumped_strike_-2.0000,78.31083438,76.74461769,1.95777086,0.156621669,0.587331258,30.10073156,2.077817916870117ms
TID_1_bumped_strike_2.0000,78.31083438,79.87705107,1.95777086,0.156621669,0.587331258,28.76273739,2.003908157348633ms
TID_1_bumped_strike_8.0000,78.31083438,84.57570113,1.95777086,0.156621669,0.587331258,26.89628346,2.007007598876953ms
TID_1_bumped_strike_-9.0000,78.31083438,71.26285929,1.95777086,0.156621669,0.587331258,32.58651367,1.0902881622314453ms
TID_1_bumped_strike_9.0000,78.31083438,85.35880948,1.95777086,0.156621669,0.587331258,26.59801862,1.9233226776123047ms
TID_1_bumped_strike_-10.0000,78.31083438,70.47975094,1.95777086,0.156621669,0.587331258,32.9602222,1.9974708557128906ms
TID_1_bumped_strike_-3.0000,78.31083438,75.96150935,1.95777086,0.156621669,0.587331258,30.44319041,1.9998550415039062ms
TID_1_bumped_strike_3.0000,78.31083438,80.66015941,1.95777086,0.156621669,0.587331258,28.4372563,2.0008087158203125ms
TID_1_bumped_strike_-4.0000,78.31083438,75.17840101,1.95777086,0.156621669,0.587331258,30.7901341,2.000093460083008ms
TID_1_bumped_strike_-1.0000,78.31083438,77.52772604,1.95777086,0.156621669,0.587331258,29.76090329,2.002716064453125ms
TID_1_bumped_strike_1.0000,78.31083438,79.09394273,1.95777086,0.156621669,0.587331258,29.09059437,2.003192901611328ms
TID_1_bumped_strike_4.0000,78.31083438,81.44326776,1.95777086,0.156621669,0.587331258,28.11878484,2.067089080810547ms
TID_1_bumped_strike_-5.0000,78.31083438,74.39529266,1.95777086,0.156621669,0.587331258,31.14252248,1.0116100311279297ms
TID_1_bumped_strike_5.0000,78.31083438,82.2263761,1.95777086,0.156621669,0.587331258,27.80691395,1.9810199737548828ms
TID_1_bumped_strike_-6.0000,78.31083438,73.61218432,1.95777086,0.156621669,0.587331258,31.49802484,1.0001659393310547ms
TID_1_bumped_strike_6.0000,78.31083438,83.00948444,1.95777086,0.156621669,0.587331258,27.50101977,1.0008811950683594ms
TID_1_bumped_strike_-7.0000,78.31083438,72.82907597,1.95777086,0.156621669,0.587331258,31.85675417,3.915548324584961ms
TID_1_bumped_strike_7.0000,78.31083438,83.79259279,1.95777086,0.156621669,0.587331258,27.19760172,2.0020008087158203ms
TID_1_bumped_ir_-0.9000,78.31083438,78.31083438,1.95777086,0.155212074,0.587331258,29.3261554,1.9862651824951172ms
TID_1_bumped_ir_-0.7000,78.31083438,78.31083438,1.95777086,0.155525317,0.587331258,29.34768851,2.9993057250976562ms
TID_1_bumped_ir_-0.5000,78.31083438,78.31083438,1.95777086,0.15583856,0.587331258,29.3692223,3.000020980834961ms
TID_1_bumped_ir_0.4000,78.31083438,78.31083438,1.95777086,0.157248155,0.587331258,29.46643691,2.000093460083008ms
TID_1_bumped_ir_0.5000,78.31083438,78.31083438,1.95777086,0.157404777,0.587331258,29.47726819,2.9845237731933594ms
TID_1_bumped_ir_0.3000,78.31083438,78.31083438,1.95777086,0.157091534,0.587331258,29.45560922,2.0155906677246094ms
TID_1_bumped_ir_0.7000,78.31083438,78.31083438,1.95777086,0.15771802,0.587331258,29.49894877,2.9997825622558594ms
TID_1_bumped_ir_-0.0000,78.31083438,78.31083438,1.95777086,0.156621669,0.587331258,29.42316583,3.001689910888672ms
TID_1_bumped_ir_-0.4000,78.31083438,78.31083438,1.95777086,0.155995182,0.587331258,29.37998945,1.9998550415039062ms
TID_1_bumped_ir_-0.3000,78.31083438,78.31083438,1.95777086,0.156151804,0.587331258,29.39076628,2.999544143676758ms
TID_1_bumped_ir_0.9000,78.31083438,78.31083438,1.95777086,0.158031264,0.587331258,29.52064274,1.9998550415039062ms
TID_1_bumped_ir_0.1000,78.31083438,78.31083438,1.95777086,0.15677829,0.587331258,29.43398012,3.001689910888672ms
TID_1_bumped_ir_-1.0000,78.31083438,78.31083438,1.95777086,0.155055452,0.587331258,29.3153891,3.001689910888672ms
TID_1_bumped_ir_0.6000,78.31083438,78.31083438,1.95777086,0.157561399,0.587331258,29.48810204,3.0035972595214844ms
TID_1_bumped_ir_0.8000,78.31083438,78.31083438,1.95777086,0.157874642,0.587331258,29.50979567,3.0083656311035156ms
TID_1_bumped_ir_1.0000,78.31083438,78.31083438,1.95777086,0.158187885,0.587331258,29.53148998,2.001047134399414ms
TID_1_bumped_ir_-0.8000,78.31083438,78.31083438,1.95777086,0.155368695,0.587331258,29.33692187,2.0821094512939453ms
TID_1_bumped_ir_-0.2000,78.31083438,78.31083438,1.95777086,0.156308425,0.587331258,29.40154892,1.9955635070800781ms
TID_1_bumped_ir_-0.6000,78.31083438,78.31083438,1.95777086,0.155681939,0.587331258,29.35845532,2.0036697387695312ms
TID_1_bumped_ir_0.2000,78.31083438,78.31083438,1.95777086,0.156934912,0.587331258,29.44479458,2.0012855529785156ms
TID_1_bumped_ir_-0.1000,78.31083438,78.31083438,1.95777086,0.156465047,0.587331258,29.41235171,2.0139217376708984ms
TID_1_bumped_vol_-8.0000,78.31083438,78.31083438,1.95777086,0.156621669,0.540344757,28.96104517,3.0112266540527344ms
TID_1_bumped_vol_-2.0000,78.31083438,78.31083438,1.95777086,0.156621669,0.575584633,29.30662057,3.0002593994140625ms
TID_1_bumped_vol_2.0000,78.31083438,78.31083438,1.95777086,0.156621669,0.599077883,29.54253544,1.0058879852294922ms
TID_1_bumped_vol_8.0000,78.31083438,78.31083438,1.95777086,0.156621669,0.634317758,29.89858538,2.0003318786621094ms
TID_1_bumped_vol_-9.0000,78.31083438,78.31083438,1.95777086,0.156621669,0.534471445,28.90503971,2.000570297241211ms
TID_1_bumped_vol_9.0000,78.31083438,78.31083438,1.95777086,0.156621669,0.640191071,29.96123476,3.0045509338378906ms
TID_1_bumped_vol_-10.0000,78.31083438,78.31083438,1.95777086,0.156621669,0.528598132,28.84903846,2.001523971557617ms
TID_1_bumped_vol_-3.0000,78.31083438,78.31083438,1.95777086,0.156621669,0.56971132,29.24858233,1.9636154174804688ms
TID_1_bumped_vol_3.0000,78.31083438,78.31083438,1.95777086,0.156621669,0.604951196,29.60194742,1.003265380859375ms
TID_1_bumped_vol_-4.0000,78.31083438,78.31083438,1.95777086,0.156621669,0.563838008,29.19041305,1.0046958923339844ms
TID_1_bumped_vol_-1.0000,78.31083438,78.31083438,1.95777086,0.156621669,0.581457945,29.36468473,2.000093460083008ms
TID_1_bumped_vol_1.0000,78.31083438,78.31083438,1.95777086,0.156621669,0.59320457,29.48285415,1.0037422180175781ms
TID_1_bumped_vol_4.0000,78.31083438,78.31083438,1.95777086,0.156621669,0.610824508,29.66059429,2.005338668823242ms
TID_1_bumped_vol_-5.0000,78.31083438,78.31083438,1.95777086,0.156621669,0.557964695,29.13230383,1.9998550415039062ms
TID_1_bumped_vol_5.0000,78.31083438,78.31083438,1.95777086,0.156621669,0.616697821,29.71799223,2.925395965576172ms
TID_1_bumped_vol_-6.0000,78.31083438,78.31083438,1.95777086,0.156621669,0.552091382,29.07459507,2.0742416381835938ms
TID_1_bumped_vol_6.0000,78.31083438,78.31083438,1.95777086,0.156621669,0.622571133,29.77335808,1.9805431365966797ms
TID_1_bumped_vol_-7.0000,78.31083438,78.31083438,1.95777086,0.156621669,0.54621807,29.01754277,3.0422210693359375ms
TID_1_bumped_vol_7.0000,78.31083438,78.31083438,1.95777086,0.156621669,0.628444446,29.83568076,1.9211769104003906ms
TID_1_bumped_time_to_maturity_-34.0000,78.31083438,78.31083438,1.292128767,0.156621669,0.587331258,23.33469401,1.9230842590332031ms
TID_1_bumped_time_to_maturity_-9.0000,78.31083438,78.31083438,1.781571482,0.156621669,0.587331258,27.99452865,3.9997100830078125ms
TID_1_bumped_time_to_maturity_-39.0000,78.31083438,78.31083438,1.194240224,0.156621669,0.587331258,22.27595629,2.0012855529785156ms
TID_1_bumped_time_to_maturity_-44.0000,78.31083438,78.31083438,1.096351681,0.156621669,0.587331258,21.17307621,1.0035037994384766ms
TID_1_bumped_time_to_maturity_-49.0000,78.31083438,78.31083438,0.998463138,0.156621669,0.587331258,20.02328481,2.001047134399414ms
TID_1_bumped_time_to_maturity_-54.0000,78.31083438,78.31083438,0.900574595,0.156621669,0.587331258,18.82267869,2.001523971557617ms
TID_1_bumped_time_to_maturity_-14.0000,78.31083438,78.31083438,1.683682939,0.156621669,0.587331258,27.1449476,2.0012855529785156ms
TID_1_bumped_time_to_maturity_-59.0000,78.31083438,78.31083438,0.802686052,0.156621669,0.587331258,17.56687553,2.0020008087158203ms
TID_1_bumped_time_to_maturity_-64.0000,78.31083438,78.31083438,0.704797509,0.156621669,0.587331258,16.24917167,3.0028820037841797ms
TID_1_bumped_time_to_maturity_-4.0000,78.31083438,78.31083438,1.879460025,0.156621669,0.587331258,28.8043386,3.0045509338378906ms
TID_1_bumped_time_to_maturity_-69.0000,78.31083438,78.31083438,0.606908966,0.156621669,0.587331258,14.86049558,1.9981861114501953ms
TID_1_bumped_time_to_maturity_-74.0000,78.31083438,78.31083438,0.509020423,0.156621669,0.587331258,13.38702993,1.0030269622802734ms
TID_1_bumped_time_to_maturity_-79.0000,78.31083438,78.31083438,0.411131881,0.156621669,0.587331258,11.80662424,1.9941329956054688ms
TID_1_bumped_time_to_maturity_-19.0000,78.31083438,78.31083438,1.585794396,0.156621669,0.587331258,26.2544428,3.001689910888672ms
TID_1_bumped_time_to_maturity_-84.0000,78.31083438,78.31083438,0.313243338,0.156621669,0.587331258,10.082554,1.9817352294921875ms
TID_1_bumped_time_to_maturity_-89.0000,78.31083438,78.31083438,0.215354795,0.156621669,0.587331258,8.142983187,2.094268798828125ms
TID_1_bumped_time_to_maturity_-94.0000,78.31083438,78.31083438,0.117466252,0.156621669,0.587331258,5.812809699,1.0602474212646484ms
TID_1_bumped_time_to_maturity_-99.0000,78.31083438,78.31083438,0.019577709,0.156621669,0.587331258,2.239702986,2.9251575469970703ms
TID_1_bumped_time_to_maturity_-24.0000,78.31083438,78.31083438,1.487905853,0.156621669,0.587331258,25.32311195,0.9877681732177734ms
TID_1_bumped_time_to_maturity_-29.0000,78.31083438,78.31083438,1.39001731,0.156621669,0.587331258,24.34998838,1.9223690032958984ms
TID_2,63.24510919,63.24510919,1.58112773,0.126490218,0.474338319,18.72294833,1.9977092742919922ms
TID_2_bumped_spot_-8.0000,58.18550045,63.24510919,1.58112773,0.126490218,0.474338319,15.12679824,2.9876232147216797ms
TID_2_bumped_spot_-2.0000,61.980207,63.24510919,1.58112773,0.126490218,0.474338319,17.79649765,2.003908157348633ms
TID_2_bumped_spot_2.0000,64.51001137,63.24510919,1.58112773,0.126490218,0.474338319,19.66925274,2.0012855529785156ms
TID_2_bumped_spot_8.0000,68.30471792,63.24510919,1.58112773,0.126490218,0.474338319,22.611213,1.993417739868164ms
TID_2_bumped_spot_-9.0000,57.55304936,63.24510919,1.58112773,0.126490218,0.474338319,14.69558503,3.0066967010498047ms
TID_2_bumped_spot_9.0000,68.93716902,63.24510919,1.58112773,0.126490218,0.474338319,23.11520853,2.001047134399414ms
TID_2_bumped_spot_-10.0000,56.92059827,63.24510919,1.58112773,0.126490218,0.474338319,14.2682684,0.9987354278564453ms
TID_2_bumped_spot_-3.0000,61.34775591,63.24510919,1.58112773,0.126490218,0.474338319,17.34184939,1.0004043579101562ms
TID_2_bumped_spot_3.0000,65.14246246,63.24510919,1.58112773,0.126490218,0.474338319,20.14902308,1.9989013671875ms
TID_2_bumped_spot_-4.0000,60.71530482,63.24510919,1.58112773,0.126490218,0.474338319,16.89195172,2.0008087158203125ms
TID_2_bumped_spot_-1.0000,62.6126581,63.24510919,1.58112773,0.126490218,0.474338319,18.25701993,1.0013580322265625ms
TID_2_bumped_spot_1.0000,63.87756028,63.24510919,1.58112773,0.126490218,0.474338319,19.1940475,0.9999275207519531ms
TID_2_bumped_spot_4.0000,65.77491356,63.24510919,1.58112773,0.126490218,0.474338319,20.63109926,1.0285377502441406ms
